supergroup	division	subdivision	class	order	family	genus	species	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hordeum	Hordeum vulgare	70	4149	456	0.0337547433460403	4178	7720	5585.15714285714
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hyparrhenia	Hyparrhenia diplandra	1	56	56	0.0695838673779695	4234	5774	5710
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium multiflorum	2	528	99	0.0367519325419552	4557	5826	5789
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium perenne	2	70	47	0.0400429971873137	4557	5809	5280.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium rigidum	1	54	45	0.0664923888713301	4462	5823	5806
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Miscanthus	Miscanthus floridulus	1	7	3	0.033031134325432	5735	5778	5778
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Miscanthus	Miscanthus lutarioriparius	1	18	18	0.0998212682082479	5540	5881	5757
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oropetium	Oropetium thomaeum	1	20	2	0.00386883646507141	4973	5744	4973
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza australiensis	1	48	48	0.025337814182289	5221	5736	5663
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza barthii	1	20	1	0	5771	5771	5771
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza brachyantha	1	25	1	0	5815	5815	5815
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza coarctata	1	572	4	0.00490222233561437	5802	5860	5807
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza glaberrima	1	23	5	0.0203254426012337	5658	5808	5771
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza glumipatula	1	31	1	0	5771	5771	5771
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza longistaminata	1	1	1	0	5689	5689	5689
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza meridionalis	2	13	1	0	5765	5783	5774
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza meyeriana	2	6	2	0.0541040379140448	4685	5793	5785.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza nivara	1	7	1	0	5773	5773	5773
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza officinalis	1	11	3	0.0770788401073421	5178	5777	5777
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza punctata	1	9	1	0	5766	5766	5766
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza rufipogon	1	2	2	0.00560230659917578	5754	5757	5757
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa	32	183	84	0.0159588144078551	4391	6716	5707.03125
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Panicum	Panicum miliaceum	2	113	3	0.00334878700536304	5683	5777	5776
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Panicum	Panicum virgatum	1	37	12	0.0618165320198314	4371	5775	5759
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Paspalum	Paspalum notatum	1	4	4	0.0469485024349541	5746	5882	5882
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Paspalum	Paspalum vaginatum	2	31	4	0.0444123665718908	5257	9680	7652.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Pharus	Pharus latifolius	1	3	2	0.011165692184108	5599	5817	5599
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phragmites	Phragmites australis	2	159	16	0.103234086881639	4545	5791	4921
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa annua	1	158	42	0.0247226328098823	4253	5790	5787
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa pratensis	1	60	1	0	4794	4794	4794
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	3	45	6	0.0309925012222031	4597	5947	5659.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum	1	124	9	0.0162465190858798	5346	5777	5777
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum spontaneum	3	42	9	0.041737857755818	4392	5779	5198.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Secale	Secale cereale	2	6	3	0.0165791112653749	5745	5795	5770
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Setaria	Setaria italica	1	18	1	0	5770	5770	5770
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Setaria	Setaria viridis	2	21	2	0.0256399159516582	5706	5783	5775
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sorghum	Sorghum bicolor	13	66	65	0.0281079296604881	4411	5867	5630.07692307692
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sporobolus	Sporobolus alterniflorus	1	2	2	0.0550626710834613	4772	5655	5655
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Stipa	Stipa capillata	1	15	5	0.0430580096034241	5757	5837	5782
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Streptochaeta	Streptochaeta angustifolia	1	5	5	0.158736711814287	5029	5764	5478
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Themeda	Themeda triandra	2	56	56	0.0206858240394408	4378	5781	4950
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Thinopyrum	Thinopyrum elongatum	1	33	32	0.0446365571276791	4424	5802	5796
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum aestivum	34	3127	355	0.0521807140338667	4340	6488	5592.32352941176
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum dicoccoides	6	39	33	0.0347292393098519	4682	5798	5733.83333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum turgidum	1	38	37	0.0449336118422964	4909	5798	5588
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum urartu	1	1	1	0	4721	4721	4721
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Urochloa	Urochloa ruziziensis	2	1	1	0	4277	5778	5027.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea luxurians	1	527	167	0.0155721278172413	4361	5836	5783
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays	69	5947	306	0.0203304317151727	4189	13247	5719.15942028986
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zizania	Zizania palustris	1	3	1	0	5777	5777	5777
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Typhaceae	Typha	Typha latifolia	1	26	26	0.0356436412494991	5486	5860	5844
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Nelumbonaceae	Nelumbo	Nelumbo lutea	1	16	6	0.0416849811435003	4781	5872	5872
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Nelumbonaceae	Nelumbo	Nelumbo nucifera	3	242	16	0.0204134983764862	4519	5995	5598
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Macadamia	Macadamia integrifolia	1	117	55	0.089878147253656	4415	5866	5775
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Macadamia	Macadamia tetraphylla	1	51	51	0.108867761452636	4419	5848	4777
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Protea	Protea cynaroides	1	24	24	0.0649670799827525	4531	5864	5844
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Telopea	Telopea speciosissima	1	34	33	0.0859005126174852	4653	5853	5228
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis thunbergii	1	28	8	0.11241781314357	5147	5818	5702
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Circaeasteraceae	Kingdonia	Kingdonia uniflora	1	1	1	0	5766	5766	5766
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Lardizabalaceae	Akebia	Akebia trifoliata	1	1	1	0	5685	5685	5685
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Menispermaceae	Tinospora	Tinospora cordifolia	1	2	2	0.112837001082042	5451	5490	5490
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver armeniacum	1	99	98	0.0812925504148353	4937	6005	5889
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver bracteatum	1	6	5	0.148742180315347	4619	6116	5580
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver californicum	1	2	2	0.0210296754202021	5865	5883	5883
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver nudicaule	1	54	2	0.00221698511938779	5527	5884	5884
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver somniferum	3	19	7	0.0200856787816509	4634	5879	5043.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia coerulea	1	15	3	0.027400221482568	5766	5818	5818
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia kansuensis	1	4	4	0.0459384730718199	4617	5818	5818
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Coptis	Coptis chinensis	1	2	2	0.235618518427987	5592	5712	5712
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	Cannabis	Cannabis sativa	11	121	55	0.0190419434811213	4630	5839	5774.36363636364
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	Humulus	Humulus lupulus	2	707	5	0.00784313745134842	5771	5880	5828.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	Trema	Trema orientale	1	1	1	0	4415	4415	4415
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Elaeagnaceae	Elaeagnus	Elaeagnus macrophylla	1	3	3	0.0330059973893533	5773	5828	5828
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Artocarpus	Artocarpus camansi	1	1	1	0	5849	5849	5849
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Artocarpus	Artocarpus heterophyllus	2	35	27	0.0542662990547261	4386	5862	5399.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus	Ficus carica	1	29	4	0.0182390892064791	4455	5809	5809
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus	Ficus hispida	1	14	1	0	5849	5849	5849
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus	Ficus microcarpa	1	1	1	0	5781	5781	5781
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus alba	1	1	1	0	5815	5815	5815
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus indica	1	1	1	0	5466	5466	5466
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnella	Rhamnella rubrinervis	1	103	103	0.0577728387474198	4737	5814	5477
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Ziziphus	Ziziphus jujuba	3	25	5	0.0713914538223888	4872	5909	5417.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Comarum	Comarum palustre	2	377	2	0.000696489192562056	5774	5822	5822
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria iinumae	1	6	1	0	5829	5829	5829
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria nilgerrensis	1	60	8	0.026697058842649	5106	5833	5790
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria x ananassa	1	77	29	0.00996581191645921	5471	5867	5780
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Geum	Geum urbanum	2	50	3	0.00480271250772307	4905	5802	5798.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Gillenia	Gillenia trifoliata	1	9	7	0.239219475822314	5536	5810	5810
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Heteromeles	Heteromeles arbutifolia	1	628	2	0.0514714201319675	4915	5791	4915
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus domestica	11	443	85	0.0108974489176433	4392	5923	5786.09090909091
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus sieversii	1	15	1	0	5794	5794	5794
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus sylvestris	3	213	5	0.00626416195212374	5743	5818	5776.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus x robusta	1	1407	4	0.0156667002976103	5773	5795	5795
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla	Potentilla anserina	2	362	10	0.00284608825011027	5699	5863	5796
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus armeniaca	5	25	13	0.0546421899157525	4962	6176	5790.4
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus avium	3	11	11	0.0495567587215713	5128	5847	5616.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus davidiana	1	24	6	0.0158755421948289	5807	5914	5811
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus dulcis	3	32	3	0.0165724426083072	5107	5806	5669.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus fruticosa	1	8	8	0.0168288123822669	5631	5804	5780
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus kanzakura	2	94	25	0.0260854217031511	4620	6035	5806
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus mira	1	25	12	0.0133491678669831	5682	5820	5800
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus mongolica	1	120	6	0.00867998090366952	5710	5810	5810
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus mume	1	8	8	0.0653700185991471	5394	5632	5439
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus padus	1	70	70	0.0323251085089234	5674	5793	5698
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus persica	5	608	21	0.0132049355723332	4483	5848	5795.2
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus salicina	3	53	11	0.00199042007327926	5627	5818	5814.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus yedoensis	3	367	127	0.0213267446096562	4742	5850	5781.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pyrus	Pyrus pyrifolia	1	49	4	0.00998516387232485	5677	5853	5794
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pyrus	Pyrus ussuriensis x Pyrus communis	1	2	1	0	5775	5775	5775
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pyrus	Pyrus x bretschneideri	3	19	7	0.00279147400686305	4658	5896	5799.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa chinensis	1	1	1	0	5827	5827	5827
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa persica	1	34	33	0.0164619970423688	4912	5810	5592
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa rugosa	2	276	2	0.0045624862687244	4634	5842	5837.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus idaeus	2	13	1	0	5828	5830	5829
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus parviflorus	2	520	4	0.00713250250010989	5752	5867	5804
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Boehmeria	Boehmeria nivea	3	21	18	0.0470532544319969	4512	5822	5311
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica urens	2	657	8	0.00336052244520056	4342	5808	5779.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Taxillus	Taxillus chinensis	1	26	26	0.0487198384687563	4468	5802	5710
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum album	2	6	6	0.0999827640493424	4985	5834	5818
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Ximeniaceae	Malania	Malania oleifera	1	3	3	0.110021701405296	5199	5709	5494
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Anacardium	Anacardium occidentale	1	7	3	0.0123004593469724	5395	5825	5821
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Mangifera	Mangifera indica	5	82	6	0.010084841500067	4944	5961	5816.8
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Pistacia	Pistacia atlantica	1	3	3	0.0211180117749413	5858	5899	5858
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Pistacia	Pistacia integerrima	1	5	5	0.0684773842377633	5621	5896	5896
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Pistacia	Pistacia vera	2	108	2	0.0416897593551352	4500	5847	5173.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Burseraceae	Boswellia	Boswellia sacra	1	264	264	0.0520691443424852	4432	6014	5444
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica	1	233	100	0.0118042311006299	4457	6128	5852
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Khaya	Khaya senegalensis	1	1	1	0	4437	4437	4437
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Melia	Melia azedarach	1	18	1	0	5852	5852	5852
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Swietenia	Swietenia macrophylla	1	1	1	0	5852	5852	5852
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Xylocarpus	Xylocarpus granatum	1	19	4	0.0562338442610014	5805	5856	5842
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Aegle	Aegle marmelos	1	17	17	0.0463044244725693	5695	5922	5710
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Atalantia	Atalantia buxifolia	1	20	19	0.0327061734465354	5666	5860	5688
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citropsis	Citropsis articulata	1	10	10	0.0396125476861755	5720	5820	5820
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus australasica	2	16	16	0.0576862690939077	5592	5846	5705
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus cavaleriei	2	172	171	0.0188316478812235	4617	5858	5780.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus clementina	1	1	1	0	5809	5809	5809
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus glauca	2	18	1	0	5842	5842	5842
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus hindsii	1	32	3	0.0173103503631543	4527	5846	5846
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus hongheensis	1	44	44	0.126339312554014	4631	5768	5509
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus inodora	2	7	3	0.038012563752705	5592	5843	5843
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus mangshanensis	1	11	11	0.0910326235728422	5080	5836	5766
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus maxima	3	321	56	0.0363511583674982	4634	5879	5774.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus medica	1	1	1	0	5818	5818	5818
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus sinensis	9	289	286	0.0152102989405291	4601	5982	5710
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus sp. QX-2021	1	72	69	0.0477275898422907	4650	6025	5812
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus trifoliata	1	2	1	0	5847	5847	5847
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Clausena	Clausena lansium	1	32	32	0.0499333809995385	5706	5949	5841
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Luvunga	Luvunga scandens	1	38	37	0.0452960943643302	4606	5940	5823
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Murraya	Murraya koenigii	2	15	2	0.0354997627514316	5725	5835	5780
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Murraya	Murraya paniculata	1	11	2	0.0190800987141391	5533	5575	5533
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum	Zanthoxylum bungeanum	1	2	1	0	4835	4835	4835
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer campestre	1	2	1	0	5735	5735	5735
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo	1	7	1	0	5828	5828	5828
