supergroup	division	subdivision	class	order	family	genus	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Campoletis	2	1	1	0	10436	10436	10436
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Dolichomitus	1	1	1	0	6296	6296	6296
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Heteropelma	2	172	20	0.00106615750029353	5875	14233	9505.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ichneumon	2	34	13	0.00345098190128519	6059	14736	9098
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	1	1	1	0	6878	6878	6878
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Tromatobia	2	2	2	0.00880629230124345	7608	9588	8598
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Mymaridae	Anagrus	1	1	1	0	10962	10962	10962
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Apocrypta	1	31	2	0.0301997598988197	5325	5858	5858
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Gastracanthus	2	22	8	0.00011206014685784	6860	12353	9628
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Muscidifurax	1	2	1	0	7790	7790	7790
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Philotrypesis	1	17	2	0.0238315396887811	5710	6957	5710
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Pteromalus	1	4	3	0.0886847538751497	5811	6042	5811
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Theocolax	1	17	2	0.00180455071495368	6117	9668	6117
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Baryconus	1	1	1	0	6015	6015	6015
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Ceratoteleas	1	1	1	0	4817	4817	4817
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Idris	1	1	1	0	5692	5692	5692
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Macroteleia	1	1	1	0	5953	5953	5953
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Mallateleia	1	1	1	0	5668	5668	5668
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Masnerella	1	1	1	0	5070	5070	5070
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Neuroscelio	1	1	1	0	5428	5428	5428
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Oxyteleia	1	1	1	0	6189	6189	6189
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Palpoteleia	1	1	1	0	7086	7086	7086
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Pseudanteris	1	1	1	0	6842	6842	6842
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Scelio	1	1	1	0	7813	7813	7813
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Sparasion	1	1	1	0	5111	5111	5111
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Tanaodytes	1	1	1	0	6845	6845	6845
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Scelionidae	Trissolcus	1	1	1	0	5603	5603	5603
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Athalia	1	1	1	0	7827	7827	7827
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Macrophya	2	42	5	0.0123749267158728	5965	11697	9237
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Tenthredo	4	56	6	0.0322159221515066	5101	13050	7982.75
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Tiphiidae	Tiphia	1	1	1	0	5297	5297	5297
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Torymidae	Torymus	2	1	1	0	4538	4538	4538
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Trichogrammatidae	Trichogramma	1	10	10	0.00900825381018903	5386	8164	5845
Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Vespidae	Ancistrocerus	1	2	2	0.199293309789187	7822	7906	7822
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Adelidae	Nematopogon	2	30	3	9.83074618720239e-05	5295	11691	6039
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Argyresthiidae	Argyresthia	3	60	3	0.00104739612134325	5334	9298	6556.66666666667
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Autostichidae	Oegoconia	2	11	1	0	5862	6996	6429
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasis	3	61	8	0.00396237175726066	5526	10961	8461
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Bombycidae	Trilocha	1	8	1	0	6789	6789	6789
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Carposinidae	Carposina	1	4	1	0	6853	6853	6853
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	3	207	2	0.000411001015122262	5734	7019	6555
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Cossidae	Zeuzera	2	38	3	0.000275916506026789	6052	11162	6535
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Agriphila	5	108	17	0.00185188679779878	5486	10963	7000
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Anania	4	221	8	0.000407058045182982	5173	10847	6055.75
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Calamotropha	1	5	1	0	6917	6917	6917
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Chilo	1	2	1	0	6406	6406	6406
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Chrysoteuchia	2	7	1	0	6823	6827	6825
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	1	1	1	0	5466	5466	5466
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Conogethes	1	8	1	0	5630	5630	5630
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	2	52	2	0.000203759359667974	4970	10916	6150
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Cydalima	2	10	2	0.000294237074491629	6800	10897	6801
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Diatraea	1	1	1	0	5779	5779	5779
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Elophila	2	10	1	0	6776	6795	6785.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	5	11	1	0	5661	6820	6518.4
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Heortia	1	2	2	0.000860603101018161	5823	10865	5823
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Marasmia	1	12	2	0.0152573326496119	5784	6796	6796
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Mecyna	2	16	2	0.000517038485427406	5656	6869	6228
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Musotima	1	7	2	0.00017962198674583	5572	5635	5635
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Nomophila	2	18	1	0	6792	6801	6796.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Nymphula	1	4	1	0	7355	7355	7355
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Parapoynx	2	6	1	0	6911	6916	6913.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Pyrausta	2	24	3	0.000543220898982427	6649	8951	6649.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Scirpophaga	1	1	1	0	5458	5458	5458
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Udea	3	30	2	0.00103023633587148	5951	7131	6666
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix	1	8	1	0	6782	6782	6782
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Depressariidae	Carcina	2	8	1	0	6666	6666	6666
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Achlya	2	18	2	0.00780269721821546	5561	6710	6133
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Drepana	2	9	1	0	5703	6833	6268
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Falcaria	1	27	1	0	6794	6794	6794
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Habrosyne	2	13	1	0	6681	6726	6703.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Ochropacha	2	22	2	0.000148609800557279	6731	6817	6816.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Polyploca	2	18	2	0.004787628741012	6717	6742	6732.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Tethea	1	3	1	0	6762	6762	6762
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Tetheella	2	21	1	0	6696	6696	6696
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Thyatira	2	17	1	0	6700	6711	6705.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Drepanidae	Watsonalla	2	14	1	0	5665	6786	6225.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctia	1	2	2	0.246256583751254	7693	10173	10173
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Callimorpha	2	27	3	0.000247894313485877	6730	11178	9146
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Catocala	2	12	1	0	6046	6048	6047
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Cybosia	2	13	1	0	6990	6990	6990
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Diaphora	2	26	2	0.0415599558174286	7111	9208	8159.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	4	27	1	0	5796	6950	6096.75
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Euclidia	1	110	3	0.00923631442819082	6792	8348	6793
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Euproctis	2	20	1	0	7233	7235	7234
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminia	1	83	2	0.00338066786208462	5706	9404	5706
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Hypena	2	7	1	0	6691	6691	6691
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Hypercompe	2	26	2	0.0383445351267814	7329	11413	8795
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Laspeyria	2	2	1	0	6852	6853	6852.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Leucoma	1	22	1	0	5992	5992	5992
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Lymantria	6	263	3	0.000351383524935127	5722	7089	6041
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Miltochrista	2	28	2	0.00352707747684774	5284	5880	5863.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Orgyia	1	30	2	0.0014649473978366	6837	6909	6909
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Parascotia	1	2	1	0	6873	6873	6873
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Phragmatobia	2	73	13	0.000419535661957446	6561	11221	7055
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Schrankia	2	11	1	0	5893	7071	6482
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Spilarctia	1	6	1	0	5970	5970	5970
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Spilosoma	1	15	2	0.00976185139048871	5187	6004	5187
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Thumatha	2	198	2	0.000601534836546459	5827	7044	6473.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Tyria	1	158	2	0.000834893508779739	5994	8708	5994
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Anarsia	1	6	1	0	6667	6667	6667
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Aproaerema	1	6	1	0	4699	4699	4699
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Athrips	1	12	2	0.0924748685687068	6672	7548	7548
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Carpatolechia	2	11	1	0	6780	6781	6780.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Keiferia	1	15	1	0	6691	6691	6691
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Pectinophora	1	1	1	0	6761	6761	6761
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Phthorimaea	1	12	2	0.00924196932876271	5673	6680	6680
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Scrobipalpa	2	4	1	0	6673	6695	6684
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Teleiodes	2	14	2	0.00131845244212559	5708	6879	6863
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Tuta	3	10	1	0	5599	5604	5601.66666666667
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Agriopis	4	23	2	0.000111531308260552	6689	10786	6715.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	1	17	2	0.0105695195050279	6760	7088	6760
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Alsophila	2	60	3	0.00399437110296771	4819	10789	6585
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Anticlea	2	6	1	0	6760	6785	6772.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Apeira	1	35	1	0	6833	6833	6833
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Aplocera	2	128	8	0.00163555965620072	5675	10400	6815
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Apocheima	1	19	1	0	6666	6666	6666
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Biston	4	26	3	0.00478572515241804	4804	6766	6737.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Cabera	2	13	2	0.000974415417051958	6693	10485	6693.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Campaea	2	18	2	0.00269667844400519	6360	6628	6628
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Camptogramma	2	24	1	0	6568	6580	6574
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Chesias	2	19	3	0.0010364235179958	6791	6877	6795
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Chloroclysta	2	16	2	0.00152643510517795	6577	6622	6621
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Colostygia	2	12	2	0.000926458452230525	6500	6642	6634.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Crocallis	1	11	2	0.00660675685339083	4579	6655	6655
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Cyclophora	2	12	4	0.00449010554492347	6281	10701	6464.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Ecliptopera	2	10	1	0	5452	6593	6022.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Ectropis	1	6	6	0.00808274176739445	5627	6841	5627
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Electrophaes	1	8	1	0	6607	6607	6607
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennomos	3	20	2	0.00732974463879547	5636	6640	6302.66666666667
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Epirrhoe	2	26	2	0	6639	7739	6640.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Epirrita	2	6	3	0.0306911922544317	6564	9537	8080.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Erannis	2	13	3	0.00559335728451406	5449	10769	6018
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	3	20	3	0.00524266120831568	4525	6568	6565.33333333333
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Eupithecia	10	31	3	0.00653666144278406	5516	10977	6668.4
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Gandaritis	2	28	2	0.00270672522198528	5027	6642	5273.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Gymnoscelis	2	42	3	0.0319080483020669	5341	9216	6780
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Hemistola	1	2	1	0	11049	11049	11049
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Hemithea	1	18	1	0	6101	6101	6101
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Horisme	2	7	1	0	6607	6610	6608.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Hydriomena	1	10	2	0.00376898039372854	6656	6715	6656
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Hylaea	2	16	2	0.00281811047314568	4840	6646	5743
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Hypomecis	2	24	2	0.00253031665821276	5504	10694	6067
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Idaea	6	13	2	0.00268215754974742	4973	6809	6237.16666666667
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Lampropteryx	2	45	4	0.0206300940997252	5617	9754	6210.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Ligdia	2	69	1	0	6666	6767	6716.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Lobophora	1	10	1	0	6617	6617	6617
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Lomographa	2	17	2	0.000226048275471232	6640	10630	6640
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Lycia	2	21	3	0.0417931115377176	6701	10947	6705.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Macaria	1	15	1	0	5527	5527	5527
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Operophtera	2	42	2	0.00169544992886125	5353	6499	5395
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Opisthograptis	2	9	2	0.00288233617608744	6658	6671	6659
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Pasiphila	1	37	1	0	5509	5509	5509
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Peribatodes	2	9	2	0.00200313264725053	6388	6687	6632.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Perizoma	3	57	3	0.00212406703209669	4814	10879	7706.33333333333
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Petrophora	2	9	3	0.000120856170468853	4932	10940	5799
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Philereme	2	13	1	0	6652	6657	6654.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Scotopteryx	2	29	1	0	6748	6768	6758
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Selenia	2	18	4	0.00638619116250401	5550	6710	6700
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	4	27	3	0.00679851251116217	4669	6651	6331.75
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Timandra	2	15	2	0.00207152936886777	6560	10521	6564
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Venusia	2	41	3	0.00342348405103885	6609	9258	7749
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Geometridae	Xanthorhoe	2	24	1	0	6605	6611	6608
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Euspilapteryx	1	6	1	0	6565	6565	6565
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Achlyodes	1	1	1	0	5911	5911	5911
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Aeromachus	1	1	1	0	5722	5722	5722
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Agyllia	1	1	1	0	5733	5733	5733
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Anisynta	1	1	1	0	6932	6932	6932
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Apostictopterus	1	1	1	0	6691	6691	6691
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Apyrrothrix	4	1	1	0	6952	7076	7028.75
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ardaris	2	1	1	0	6769	6854	6811.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Arteurotia	1	1	1	0	5808	5808	5808
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Asbolis	1	1	1	0	5661	5661	5661
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Aspitha	1	1	1	0	6015	6015	6015
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Astictopterus	1	1	1	0	6882	6882	6882
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Astraptes	1	1	1	0	5786	5786	5786
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Atrytonopsis	1	1	1	0	5805	5805	5805
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Autochton	1	1	1	0	5818	5818	5818
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Barca	1	1	1	0	6874	6874	6874
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Bibasis	1	1	1	0	7084	7084	7084
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Bolla	1	1	1	0	6877	6877	6877
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Cabirus	1	1	1	0	6119	6119	6119
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carterocephalus	1	89	2	0.000148586254722179	6732	6801	6801
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carystus	1	1	1	0	5866	5866	5866
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Cecropterus	2	1	1	0	5011	5954	5482.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Celaenorrhinus	1	1	1	0	5677	5677	5677
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Chioides	1	1	1	0	6496	6496	6496
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Codatractus	1	1	1	0	6003	6003	6003
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Cornuphallus	1	1	1	0	10012	10012	10012
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Croniades	1	1	1	0	7099	7099	7099
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Eburuncus	1	1	1	0	5788	5788	5788
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ectomis	2	1	1	0	5713	6825	6269
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Elbella	1	1	1	0	4721	4721	4721
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Emmelus	1	1	1	0	6410	6410	6410
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Epargyreus	1	2	1	0	5726	5726	5726
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ernsta	5	1	1	0	5534	6777	6071
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Erynnis	3	71	3	0.00159277760838716	5422	6831	5742
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Euschemon	1	1	1	0	6813	6813	6813
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Gesta	1	1	1	0	5859	5859	5859
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Gomalia	1	1	1	0	7060	7060	7060
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Grais	1	1	1	0	6873	6873	6873
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Heliopetes	1	1	1	0	5248	5248	5248
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperia	3	48	3	0.000855058490187822	5668	10843	7794.33333333333
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Jera	1	1	1	0	5668	5668	5668
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Jonaspyge	2	1	1	0	4903	6974	5938.5
Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Katreus	7	1	1	0	5139	7105	6530.57142857143
